tweet_body,states_id,hand_topic_id
"RT @LatinoCenter1: Scholarship opportunity for Latino high school students residing in Senator @TonyVargas District 7. ",16,5
"RT @DanCoxPhD: (Chapter 20 law change) will result in Iowa becoming a loser (of teachers) and neighboring states becoming winners",16,5
"Scholarship opportunity from @NHCSL for any Hispanic high school seniors who live in my legislative district (LD 7)! https://t.co/xRMZqoTPct",16,5
"RT @jforbes1021: Collective bargaining reform passes 53-47, followed by shouts of shame &amp; well remember in November from gallery.",16,5
"Deadline to apply is **March 24**! https://t.co/h8CjMVDK9l",16,5
"RT @brianneDMR: Boos and shame! ring out from gallery as legislators leave the chamber. #ialegis",16,5
"The hearing for #LB163 (expand early voting) is tomorrow afternoon! More here: https://t.co/ZLGys2sukg #neleg",16,5
"RT @ErinDMurphy: After House gavels out, many boos &amp; shouts of Shame! from gallery, Dems stand with one arm/fist raised.

#ialegis",16,20
"The hearing for #LB163 is today at 1:30pm! You can watch the live stream of the hearing on NETs website: https://t.co/CBOrBElj5H",16,20
"RT @iowademocrats: God forgive you because the working men and women of Iowa will Rep. Kacena @iahousedemocrat #ialegis",16,6
"#LB163 will expand the hours of early voting in Douglas, Lancaster, and Sarpy counties - 5 more hrs M-F &amp; 4 hrs on Sat for 2 wks b4 E Day",16,6
"RT @IAStartingLine: Dramatic moment in the Iowa House as Democrats raise one-by-one to vote No on collective bargaining bill",16,5
"Its time for NE to take this important step towards fair + equal access to voting and ensuring full participation in our democracy! #LB163",16,5
"When #ialegis GOP ignore THOUSANDS of calls, emails, personal visits and do what #ALEC #KochBrothers want https://t.co/LC4Z0zchGl",16,5
"Today is the last day to register if you want to #VOTE in the primary (on 4/4) for Omaha Mayor or City Council. https://t.co/krqBVGcGRO",16,5
"RT @ErinDMurphy: The Senate gallery has already burst once here, just before this vote, with boos and shouts of Shame!

#ialegis",16,5
"The hearing for #LR26 is tomorrow afternoon in Judiciary Committee. Watch live or stream on @NETNebraska! https://t.co/xW1DxaLcKX",16,5
"RT @ErinDMurphy: .@iahousedemocrat statement on #ialegis #collectivebargaining bill: https://t.co/mxe5WZMnTl",16,1
"#LR26 reaffirms #NEleg support for young NE immigrants who have grown up + been educated here https://t.co/xW1DxaLcKX",16,1
"RT @ProgressIowa: Public protests, outcry as @IASenateGOP votes to gut collective bargaining rights for 180,000 Iowans #ialegis",16,1
"RT @NLACommission: #LR75 @TonyVargas Designate March 31, 2017 as Cesar Chavez Day in #NE, will be debated this morning on #NELeg floor:",16,1
"RT @iowademocrats: In case you are curious, @ricksmith2825 reveals some of the out-of-state billionaires who fund Iowa GOP",16,5
"Overview of yesterdays hearing on #LR26 to support DACA youth @OWHnews @stoddardOWH https://t.co/8QiORH12Ut",16,5
"RT @iowademocrats: Shame on Senator Zaun, Shame on the Republicans https://t.co/cjuFKV2TW6 via = @IowaAFLCIO",16,5
"See my full remarks on #LR26 on my FB page here: https://t.co/rirw29Pdo3",16,5
"RT @Iowans4PublicEd: We wonder if @hinsonashley and her colleagues were considering these numbers when cutting wages for IAs public",16,5
"RT @latinovictoryus: Proud of Latino leader &amp; our former candidate Sen.@TonyVargas! His resolution will protect DACA recipients in",16,5
"ICYMI: no surprise here #ialegis #saveIAworkers https://t.co/hxVdobSkTY",16,5
"(1/2) As part of the celebration of Nebraskas Sesquicentennial, the #neleg LRO has been sending out a series of Nebraska History Moments.",16,5
"RT @desmoinesdem: .@KObradovich: #ialegis Rs at best unable &amp; at worst unwilling to discuss effects of collective bargaining bill",16,5
"I was proud to introduce #LR75, which recognizes March 31, 2017 as Cesar Chavez Day in https://t.co/X7uSiotG6w",16,5
"RT @GeeseNest: Bought &amp; paid for @Klein_Drew @Jason_Schultz @IowaGOP. Shame. @IndivisibleIowa &amp; @iowademocrats are watching. The storm is",16,5
"Cesar Chavez spent his life fighting for workers, immigrants, equality, and fairness. #LR75 https://t.co/6J9eKuhW03",16,5
"RT @WriterJenWilson: This is what the #ialegis is doing rather than making sure #Iowa has #cleanwater. https://t.co/cMUZ8GijWv",16,5
"Today Nebraska honors Cesar Chavezs legacy in America &amp; reminds us of our mission as public servants. #LR75 https://t.co/46jIXj0Bhd",16,5
"RT @iowademocrats: This was written by big, dark money. Make no mistake The 1%ers are afraid of one thing, unions. D Johnson #ialegis",16,5
"You can read the whole Legislative Resolution honoring Cesar Chavez here: https://t.co/b39IWcNHMO #LR75 #neleg",16,5
"Another weekend of packed forums. its time for Republicans to start listening to Iowans, not the special https://t.co/YHLioolvqW",16,5
".@LatinoCenter1 @latinovictoryus  @HWCOmaha @OWHnews @JournalStarNews https://t.co/KYXr3AA6yu",16,5
"written in secret w/ backing from special interests/lobbyists so its no surprise signed in secret with them! https://t.co/Mr6SmyspoO",16,21
".@South_Omaha @mundolatino @radiolobo977 @TheReaderOmaha https://t.co/KYXr3AA6yu",16,21
"$8 million in budget cuts, plane crashes, &amp; cronyism! #SquadGoalsAmirite @TerryBranstad @IowaStateU @IAHouseGOP https://t.co/vLXm50JdL2",16,5
".@Chavez_Fndn @LatinoVoices https://t.co/KYXr3AA6yu",16,5
"RT @iowademocrats: Koch Brothers Lobbyist Attends Collective Bargaining Bill Signing #ialegis https://t.co/BXsbJ28GIo",16,6
"Please contact your senator and urge them to support #LB427! #neleg https://t.co/0nMZuoV4RA https://t.co/CCrvGbXa4N",16,6
"RT @MsEWhitehead: Read up on (ESAs)/Vouchers #ialegis and Take Action #savepubliceducation #iaedfuture @IowaSenate @IowaGOP ",16,1
"If there is one thing Sen. Tony Vargas does not want to do, disappoint his mother, Lidia. #truth https://t.co/LF77Fyea76",16,1
"RT @iowademocrats: Please contact your representatives and let them know that public education is for the public good #ialegis",16,6
"Vargas plans on ... making sure that ppl across NE have access to education, employment &amp; opportunity. https://t.co/LF77FxWzfy #neleg",16,6
"RT @marksmithiowa: Special interests in. Iowans out. Heres the inside scoop on collective bargaining. #ialegis #saveIAworkers",16,5
"RT @HollandMovement: We support #LB427! https://t.co/F0IhbMzvjt",16,5
"RT @MichaelDuPontMS: Town hall is packed https://t.co/MljjAY41FS",16,6
"RT @NLACommission: Thank you Sen. @TonyVargas ! https://t.co/eJMTBCoeIa",16,6
"RT @BBCRajiniV: Queues going out of the door for Senator #Grassley #townhall. #Iowa. https://t.co/rSmn5uBpEa",16,6
"RT @megmandy: CC: @TonyVargas @losonti https://t.co/Ui947Pgbkr",16,6
"RT @presscitizen: Democratic lawmakers werent happy to see a lobbyist for a Koch-backed advocacy group at Branstads bill signing",16,6
"My priority bill, #LB427, is being debated this morning! #neleg https://t.co/rEqNBz1vSo",16,6
"RT @MsEWhitehead: Why ESAs/Vouchers are bad for Iowa - Take Action https://t.co/YpL4UEdGAX  #ialegis #savepubliceducation #iaedfuture",16,5
"Please contact your senator this morning and ask them to support #LB427! https://t.co/0nMZuoV4RA https://t.co/HPsNx4P56c",16,5
"RT @nytopinion: Republicans love home rule unless it leads to something they like https://t.co/t9zG6JEQ5H https://t.co/EKbtzfJEWH",16,6
"@cherkolicious Reach out to your senator! You can find contact info here: https://t.co/0nMZuoV4RA #neleg",16,6
"RT @bcrodriguez: Union official files complaint alleging @AFPIowa lobbyist wasnt registered properly until Tuesday.",16,6
"@cherkolicious #LB427 passed General File and will move on to the next round of debate. Thanks for your support!",16,6
"RT @politico: Trump, who attacked Obama for golfing and personal travel, spends his first month outdoing his predecessor",16,6
"@cherkolicious Or 49. Dream big! Its about time we do more to support young moms. #LB427 #neleg",16,6
"RT @IowaSenate: GOP legislators, @TerryBranstad, @KimReynoldsIA have new orders from Koch Brothers: Dismantle Iowa public schools! ",16,5
"RT @SexProfSofia: TY @TonyVargas for pointing out men in the Leg are dominating conversation about a bill impacting young women. We need",16,5
"RT @GreatIASchools: ESA will have a direct, lasting impact on Iowas public schools! Get the facts! Watch &amp; share this video today!",16,5
"@rainbowzinnias Thanks for your support! #LB427 has advanced to the next round of debate. Keep calling your https://t.co/ud6ieI7ZeT",16,5
"RT @GreatIASchools: Call your legislatures! We are told they are only hearing from private and homeschoolers- pro-esa! Tell them NO",16,5
"RT @OWHnews: Senators advance bill requiring Nebraska schools to provide place for students to pump breast milk https://t.co/m1SgyTEjVU",16,5
"RT @WiserMike: Latest vid Megan from @GreatIASchools  is on point. https://t.co/YEN2b1zv2d #iaedchat #iaedfuture #ialegis",16,6
"#NEleg must stand by student moms so they can finish their education &amp; provide for themselves &amp; family. @OWHnews https://t.co/srLIPvJ3UC",16,6
"When GOP gives away $500M to corporations and put state budget in the red, Iowa students make up the https://t.co/soGpV8P78x",16,6
"RT @rainbowzinnias: @TonyVargas Thank you for introducing this bill and for getting it passed!  This will help more young parents be",16,6
"RT @iowademocrats: This is not how we do things in Iowa. Students have to pay the price for GOP corporate tax breaks. This will be",16,6
"RT @neappleseed: Todays @JournalStarNews editorial: #NELeg should stand with DACA youth &amp; their families with @TonyVargass LR26",16,6
"RT @IndivisibleNEIA: Dont forget! Many will be going to a legislative forum this Saturday in Decorah Public Library w/@Abby4IowaHouse &amp;",16,6
"In NE only 50% of teen moms receive a HS diploma by the time they are 22 y/o  @AP @JMShumway #LB427 #neleg https://t.co/ExT3VQkbts",16,6
"RT @IowaSenate: Treasurer Fitzgerald sounds alarm bells: #IPERS members should be concerned about the future of their benefits.",16,6
"Many drop out of school bc have to choose bw continuing education &amp; being a parent @AP @JMShumway #neleg #lb427 https://t.co/ExT3VQkbts",16,6
"RT @GreatIASchools: Currently 2 introduced ESA bills. SF29 and HF9. These have not made it out of subcommittee. Plz call/email your",16,6
"#LB427 is common sense + doesnt cost the state or school districts anything to implement. #neleg @ap @JMShumway https://t.co/ExT3VQkbts",16,6
"RT @desmoinesdem: Multiple sources say #ialegis members have been bombarded w/constituent contacts about #Iowa govs licensing bill.",16,5
"Proud to have introduced #LR26 which shows our states continued support for #DACA! #neleg https://t.co/rmofLTGN3g",16,5
"RT @ccrippes: #ialegis https://t.co/TFXicKyUBw",16,20
".@JournalStarNews Editorial, 4/5: State should stand beside #DACA youth. Urge your #neleg Senator to support https://t.co/PPNOZOBe5p",16,20
"did @ChrisHagenow mention his $200M voucher plan to divert money from public schools to home/private schools https://t.co/OKLGKOgd60",16,1
"I was proud to speak in support of #LB173 at the #neleg this morning. Thank you @Adam_Morfeld + @katejbolz for introducing this bill.",16,1
"bullshit = Kaufmann voting FOR THE BILL and faking outrage when it becomes law #ialegis #iaedfuture (proof: SF https://t.co/5WdVFiyIoh",16,20
"My support for #LB173 is simple: Discrimination is wrong. Period. #neleg @Adam_Morfeld @katejbolz",16,20
"RT @IaDemGirl66: Thank you to @HallForIowa and Rep. Tim Kacena for all you do at the State House! https://t.co/T3iSTZLAck",16,0
"My full remarks on #neleg #LB173 are here: https://t.co/3rIXqYFKk5",16,0
"RT @desmoinesdem: This was on Friday afternoon in #CedarFalls. Massive turnout for #ialegis forums all over #Iowa all year.",16,6
"RT @UNL_ENVR: .@nebraskacapitol @NebraskaAnna @TonyVargas @UNLincoln Better link: https://t.co/wGAY7DM5sw",16,6
"RT @quadfather911: Great turnout at the @SiouxCityGO and #LeagueOfWomenVoters #LegislativeTownHall @HallForIowa #ialegis",16,6
"Join me at a town hall later this month! @OPS_SpringLake, 4/27 from 6-8pm. #neleg https://t.co/8PtuzPqcRm",16,6
"RT @Iowans4PublicEd: Vouchers produce dismal results - even worse than previously observed. #iagis #iaedfuture #iaedchat",16,1
"Very grateful 2 represent a district that has truly embraced our diverse community! @carmencusido @nbclatino @nbc  https://t.co/VjuI4DDOlE",16,1
"RT @LauraVDubs: We need to look at what is actually happening in states with vouchers before IA hastily jumps on board. #iaedfuture",16,6
"My priority bill, #LB427 (support for pregnant + parenting students) is up for debate this afternoon! Tune in on @NETNebraska #neleg",16,6
"RT @DMRevans: . @qctimes scorches @ChuckGrassley @joniernst for letting Trump baseless claims abt pd protesters go unchallenged.",16,6
"My priority bill, #LB427 (support for pregnant + parenting students) has passed 2nd round of debate and is moving to Final Reading! #neleg",16,6
"RT @IowaSenate: DSM Police Chief and Pleasant Hill Mayor and Police Chief say omnibus gun bill would make communities less safe.",16,6
"ICYMI: My priority bill, #LB427, has advance to the final stage of the legislative process! @NTVNEWS https://t.co/e5UEihCERh",16,6
"RT @IAStartingLine: Starting now: a subcommittee meeting on the Voter Suppression bill begins. Rizer has an amendment that makes it even",16,12
"Please continue to reach out to your senators and encourage them to support #LB427! #neleg https://t.co/e5UEihCERh",16,12
"RT @ProgressIowa: Its important to make sure that all kids have access to quality education. -Melissa Peterson, @IowaSEA #ialegis",16,6
